ID_BB_COMPANY,LONG_COMP_NAME,ID_BB_PARENT_CO,LONG_PARENT_COMP_NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,CNTRY_OF_DOMICILE,CNTRY_OF_INCORPORATION,CNTRY_OF_RISK,STATE_OF_DOMICILE,STATE_OF_INCORPORATION,COMPANY_ADDRESS,IS_ULT_PARENT,OBLIG_INDUSTRY_SUBGROUP,ACQUIRED_BY_PARENT,COMPANY_TO_PARENT_RELATIONSHIP,ISSUER_NAME_TYPES,ID_BB_ULTIMATE_PARENT_CO,LONG_ULT_PARENT_COMP_NAME,COMPANY_CORP_TICKER,ULT_PARENT_CNTRY_OF_RISK,ULT_PARENT_TICKER_EXCHANGE,ULT_PARENT_CNTRY_INCORPORATION,ULT_PARENT_CNTRY_DOMICILE,INDUSTRY_SUBGROUP_NUM,COMPANY_LEGAL_NAME,OBLIGOR_BBID,ID_BB_GLOBAL_COMPANY,ID_BB_GLOBAL_PARENT_CO,ID_BB_GLOBAL_ULTIMATE_PARENT_CO,ID_BB_GLOBAL_OBLIGOR_COMPANY,ID_BB_GLOBAL_COMPANY_NAME,ID_BB_GLOBAL_PARENT_COMPANY_NAME,ID_BB_GLOBAL_ULT_PARENT_CO_NAME,ID_BB_GLOBAL_OBLIGOR_NAME,INDUSTRY_SECTOR_NUM,INDUSTRY_GROUP_NUM,LEGAL_ENTITY_IDENTIFIER,LEI_ENTITY_STATUS,LEI_LEGAL_FORM,LEI_ASSIGNED_DATE,LEI_LAST_UPDATE,LEI_DISABLED_DATE,LEI_REGISTRATION_ADDRESS,LEI_RECORD_STATE,LEI_MAINTENANCE_STATE,LEI_NEXT_MAINTENANCE_DATE,PARENT_OBLIGOR_ID,PARENT_OBLIGOR_NAME,COUNTRY_RISK_ISO_CODE,ID_REPLACEMENT_IDENTIFIER,COMPANY_WEB_ADDRESS,COMPANY_IS_PRIVATE,ULT_PARENT_CORP_TICKER,LEI_NAME,LEI_ULTIMATE_PARENT_COMPANY,COMPANY_FAX_NUMBER,COMPANY_TEL_NUMBER,ALTERNATE_COMPANY_NAME,PREVIOUS_COMPANY_NAMES,OTHER_LEI_NAME,MANAGING_LOCAL_OPER_UNIT_NAME,MANAGING_LOCAL_OPER_UNIT_LEI,LEI_VALIDATION_SOURCES,ULTIMATE_OBLIGOR_ID,ULTIMATE_OBLIGOR_NAME,ISO_COUNTRY_OF_OBLIGOR,SYNTHETIC_ENTITY_INDICATOR,ISSUER_BBID,COMPANY_STATUS
33934725,Stamford Sports Ltd,, ,"Consumer, Cyclical",Apparel,Apparel Manufacturers,GB,GB,GB,N.A.,N.A.,";2;6;1;1;Unit 1 Rani Drive;1;Off Arnold Road, Basford;1;Nottingham;1; ;1;NG5 1RF;1;United Kingdom;",N.A.,Apparel Manufacturers,N, ,Company,, , , , , , ,21.0, ,,BBG003T4PB65,N.A.,N.A.,N.A.,Stamford Sports Ltd,N.A.,N.A.,N.A.,10004.0,20019.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,GB, ,www.stamfordsports.co.uk,Y,N.A.,N.A.,N.A., ,44-1159-409-170,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
29161612,Harman Connected Services Holding Corp,50790245.0,Harman Connected Services Inc,Technology,Software,Applications Software,US,US,US,CA,DE,;2;6;1;1;636 Ellis Street;1; ;1;Mountain View;1;CA;1;94043;1;United States;,N,Applications Software,Y,Integrated,Company,117929.0,Samsung Electronics Co Ltd,SYMTEL,KR,005930 KS,KR,KR,422.0,Harman Connected Services Holding Corp.,,BBG002N53601,BBG00DLK12G0,BBG001FFJ8H1,N.A.,Harman Connected Services Holding Corp,Harman Connected Services Inc,Samsung Electronics Co Ltd,N.A.,10013.0,20109.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,www.services.harman.com,Y,SAMSNG,N.A.,9884007ER46L6N7EI764,1-650-623-9401,1-650-623-9400,N.A.,;2;1;1;1;Symphony Teleca Corp;,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,INAC
28647927,Bristol Airport UK No 4 Ltd,19608096.0,South West Airports Ltd,Industrial,Transportation,Transport-Services,GB,GB,GB,N.A.,N.A.,;2;6;1;1;Bristol Airport;1; ;1;Bristol;1; ;1;BS48 3DY;1;United Kingdom;,N,Transport-Services,N,Subsidiary,Company,19608096.0,South West Airports Ltd,BRISGB,GB,0298344D LN,GB,GB,236.0,Bristol Airport UK No. 4 Limited,28647927.0,BBG003HC02J3,BBG001GQQCT6,BBG001GQQCT6,BBG003HC02J3,Bristol Airport UK No 4 Ltd,South West Airports Ltd,South West Airports Ltd,Bristol Airport UK No 4 Ltd,10011.0,20091.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,19608096.0,South West Airports Ltd,GB, ,www.bristolairport.co.uk,Y,N.A.,N.A.,2138001DCHR3PRR6DP38,44-1275-474-800,44-8701-212-747,N.A.,;2;2;1;1;Bristol International Airport Ltd;1;Bristol Airport PLC;,N.A.,N.A.,N.A.,N.A.,28647927.0,Bristol Airport UK No 4 Ltd,GB,N, ,PRIV
22672883,Rudolf Meyer GmbH & Co KG,, ,Diversified,Holding Companies-Divers,Diversified Operations,DE,DE,DE,N.A.,N.A.,;2;6;1;1;Eddesser Street 8;1; ;1;Edemissen;1; ;1;31234;1;Germany;,Y,Diversified Operations,N, ,Company,22672883.0,Rudolf Meyer GmbH & Co KG, ,DE,6430107Z GR,DE,DE,133.0, ,,BBG001GFSSL1,N.A.,BBG001GFSSL1,N.A.,Rudolf Meyer GmbH & Co KG,N.A.,Rudolf Meyer GmbH & Co KG,N.A.,10006.0,20045.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,DE, ,N.A.,Y,N.A.,N.A.,N.A.,49-51769750029,49-5176975000,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
32869596,Black Oak Computers,, ,Technology,Computers,Computers-Integrated Sys,US,US,US,NV,N.A.,;2;6;1;1;42 Gulf Pines Avenue;1; ;1;Las Vegas;1;NV;1;89148;1;United States;,N.A.,Computers-Integrated Sys,N, ,Company,, , , , , , ,243.0, ,,BBG003QCJ3W6,N.A.,N.A.,N.A.,Black Oak Computers,N.A.,N.A.,N.A.,10013.0,20106.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A.,Y,N.A.,N.A.,N.A., ,1-530-554-4491,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
20800717,Oki Denki Bohsai Co Ltd,114349.0,Nippon Dry-Chemical Co Ltd,Industrial,Electrical Compo&Equip,Electric Products-Misc,JP,JP,JP,N.A.,N.A., ,N,Electric Products-Misc,Y,Subsidiary,Company,114349.0,Nippon Dry-Chemical Co Ltd, ,JP,1909 JP,JP,JP,191.0, ,,BBG001H0RKV0,BBG001FFDLK4,BBG001FFDLK4,N.A.,Oki Denki Bohsai Co Ltd,Nippon Dry-Chemical Co Ltd,Nippon Dry-Chemical Co Ltd,N.A.,10011.0,20080.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,114349.0,Nippon Dry-Chemical Co Ltd,JP, ,N.A.,Y,NDRYCH,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
32543931,Integrated Electrical Contractors Inc,, ,Industrial,Engineering&Construction,Building&Construct-Misc,US,US,US,NC,N.A.,;2;6;1;1;401 Robeson Street;1; ;1;Fayetteville;1;NC;1;28301;1;United States;,N.A.,Building&Construct-Misc,N, ,Company,, , , , , , ,202.0, ,,BBG003BXXNL8,N.A.,N.A.,N.A.,Integrated Electrical Contractors Inc,N.A.,N.A.,N.A.,10011.0,20082.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.intelectelect.net,Y,N.A.,N.A.,N.A.,1-910-485-4879,1-910-481-0840,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
12711634,Briggs Holdings Ltd,10072062.0,CIMC Enric Holdings Ltd,"Consumer, Cyclical",Leisure Time,Recreational Centers,GB, ,CN,N.A.,N.A.,;2;6;1;1;Briggs House;1;Derby Street;1;Burton Upon Trent;1; ;1;DE14 2BW;1;United Kingdom;,N,Recreational Centers,N,Indirect Subsidiary,Company,135744.0,China International Marine Containers Group Co Ltd, ,CN,000039 CH,CN,CN,41.0,Briggs Holdings Limited,,BBG001GG6NM3,BBG001FKJS95,BBG001FG2Z78,N.A.,Briggs Holdings Ltd,CIMC Enric Holdings Ltd,China International Marine Con,N.A.,10004.0,20028.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,10072062.0,CIMC Enric Holdings Ltd,N.A., ,www.briggsplc.co.uk,Y,CIMCGP,N.A.,300300Q7JK7J0KAIEA51, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
819027,Hydro Hotel Eastbourne PLC,, ,"Consumer, Cyclical",Lodging,Hotels&Motels,GB,GB,GB,N.A.,N.A.,";2;6;1;1;Mount Road, Eastbourne;1; ;1;East Sussex;1; ;1;BN20 7HZ;1;United Kingdom;",Y,Hotels&Motels,N, ,Company,819027.0,Hydro Hotel Eastbourne PLC, ,GB,HYDP PZ,GB,GB,43.0,"Hydro Hotel, Eastbourne, Plc",,BBG001FR2Z65,N.A.,BBG001FR2Z65,N.A.,Hydro Hotel Eastbourne PLC,N.A.,Hydro Hotel Eastbourne PLC,N.A.,10004.0,20029.0,213800Y711C4P34MJN39,ACTIVE,Public Limited Company,20170920,20190827,N.A.,";2;3;1;1;MOUNT ROAD;1;EASTBOURNE, GB-ENG BN20 7HZ;1;GB;",ISSUED, ,20200920,, ,GB, ,www.hydrohotel.com,N,N.A.,"HYDRO HOTEL, EASTBOURNE, PUBLIC LIMITED COMPANY",213800Y711C4P34MJN39,44-121-352-2020,44-121-352-2000,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,FULLY_CORROBORATED,, ,N.A.,N, ,PUB
42737286,Motorsports of Dayton,, ,"Consumer, Cyclical",Retail,Retail-Automobile,US,US,US,OH,N.A., ,N.A.,Retail-Automobile,N, ,Company,, , , , , , ,277.0, ,,BBG00L1H4090,N.A.,N.A.,N.A.,Motorsports of Dayton,N.A.,N.A.,N.A.,10004.0,20031.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.motorsportsofdayton.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
61254977,Invesplano-Sociedade de Mediacao Imobiliaria Lda,, , , , ,PT,PT,PT,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Invesplano-Sociedade de Mediacao Imobiliaria Lda,,BBG00LJTF0D8,N.A.,N.A.,N.A.,Invesplano-Sociedade de Mediacao Imobiliaria Lda,N.A.,N.A.,N.A.,,,894500MW7MTGCGAOI764,ACTIVE,Sociedade por Quotas,20180719,20190719,N.A.,";2;3;1;1;Av. Marques de Tomar no 35 - 2o dto;1;Lisboa, 1050-153;1;PT;",LAPSED, ,20190719,, ,PT, ,N.A.,Y,N.A.,Invesplano - Sociedade de Mediacao Imobiliaria Lda,N.A., , ,N.A.,N.A., ,EQS Group AG,529900F6BNUR3RJ2WH29,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
46995077,Douglas Industrial Logistics SI Ltd,, ,"Consumer, Non-cyclical",Commercial Services,Commercial Services,SB,SB,SB,N.A.,N.A., ,N.A.,Commercial Services,N, ,Company,, , , , , , ,84.0, ,,BBG00B2MBS91,N.A.,N.A.,N.A.,Douglas Industrial Logistics SI Ltd,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
48335676,Scherer + Rossel GmbH & Co KG,, , , , ,DE,DE,DE,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Scherer + Rossel GmbH & Co. KG,,BBG00BM90974,N.A.,N.A.,N.A.,Scherer + Rossel GmbH & Co KG,N.A.,N.A.,N.A.,,,52990030BOFYCASJTE28,ACTIVE,Kommanditgesellschaft,20151204,20191021,N.A.,";2;3;1;1;Mainzer Strasse 105-115;1;Wiesbaden, DE-HE 65189;1;DE;",ISSUED, ,20201204,, ,DE, ,N.A.,Y,N.A.,Scherer + Rossel GmbH & Co. KG,N.A., , ,N.A.,N.A., ,"Herausgebergemeinschaft Wertpapier-Mitteilungen Keppler, Lehmann GmbH & Co. KG",5299000J2N45DDNE4Y28,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
60137322,MSR Banner LP,, , , , ,KY,KY,KY,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00KP4HT43,N.A.,N.A.,N.A.,MSR Banner LP,N.A.,N.A.,N.A.,,,549300057RGY04DWO437,ACTIVE, ,20180418,20190601,N.A.,";2;3;1;1;190 Elgin Avenue;1;George Town, KY1-9001;1;KY;",ISSUED, ,20200325,, ,KY, ,N.A.,Y,N.A.,MSR BANNER LP,N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
26871133,Robert G Ridout MD,, ,"Consumer, Non-cyclical",Healthcare-Services,Phys Practice Mgmnt,US,US,US,TX,N.A., ,N.A.,Phys Practice Mgmnt,N, ,Company,, , , , , , ,653.0, ,,BBG001ZM2LF5,N.A.,N.A.,N.A.,Robert G Ridout MD,N.A.,N.A.,N.A.,10005.0,20042.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
52988485,Baumgartner Law Firm LLC,, ,"Consumer, Non-cyclical",Commercial Services,Consulting Services,US,US,US,N.A.,LA,;2;6;1;1;6711 Cypress Creek Pkwy;1; ;1;Houston;1;TX;1;77069;1;United States;,N.A.,Consulting Services,N, ,Company,, , , , , , ,296.0, ,,BBG00G50N8D1,N.A.,N.A.,N.A.,Baumgartner Law Firm LLC,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,www.baumgartnerlawyers.com,Y,N.A.,N.A.,N.A., ,1-281-587-1111,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
1798551,W Finance SA,26461350.0,Groupe Primonial SAS,"Consumer, Non-cyclical",Commercial Services,Inactive/Unknown,FR,FR,FR,N.A.,N.A.,;2;6;1;1;80 RUE TAIBOUT;1; ;1;Paris;1; ;1;75009;1;France;,N,Inactive/Unknown,Y,Subsidiary,"Company,Fundfamily",51386386.0,Bridgepoint Group Ltd, ,GB,1450254D LN,GB,GB,645.0,W Finance,,BBG001FL08N1,BBG001YB3J91,BBG00F0SLG14,N.A.,W Finance SA,Groupe Primonial SAS,Bridgepoint Group Ltd,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,26461350.0,Groupe Primonial SAS,N.A., , ,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
56709043,Trustees of The Gwladys Jones Flexible Trust 27 June 1994/The,, , , , ,GB,GB,GB,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00JBCGXJ9,N.A.,N.A.,N.A.,Trustees of The Gwladys Jones Flexible Trust 27 June 1994/The,N.A.,N.A.,N.A.,,,2138001TA7N4BEEOYZ85,ACTIVE,TRUST,20171120,20190327,N.A.,";2;4;1;1;AUTUMN HOUSE;1;PLUD STREET;1;WEDMORE, GB-ENG BS28 4BQ;1;GB;",LAPSED, ,20181120,, ,GB, ,N.A.,Y,N.A.,THE TRUSTEES OF THE GWLADYS JONES FLEXIBLE TRUST 27 JUNE 1994,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
24536169,CMC Vina Co Ltd,, ,"Consumer, Cyclical",Apparel,Apparel Manufacturers,VN,VN,VN,N.A.,N.A.,;2;6;1;1;Song Than Industrial 2;1;Lot 11;1;Binh Duong;1; ;1; ;1;Vietnam;,N.A.,Apparel Manufacturers,N, ,Company,, , , , , , ,21.0, ,,BBG001MFLNG8,N.A.,N.A.,N.A.,CMC Vina Co Ltd,N.A.,N.A.,N.A.,10004.0,20019.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A.,84-6-503-7327,84-6-503-7327,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
30497551,Putumayo World Music Inc,, ,Communications,Media,Radio,US,US,US,VT,NY,;2;6;1;1;413 Carpenter Road;1; ;1;Charlotte;1;VT;1;054445;1;United States;,N.A.,Radio,N, ,Company,, , , , , , ,50.0,Putumayo World Music Inc.,,BBG002Z9NG60,N.A.,N.A.,N.A.,Putumayo World Music Inc,N.A.,N.A.,N.A.,10003.0,20016.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.putumayo.com,Y,N.A.,N.A.,N.A.,1-212-460-0095,1-212-625-1400,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
21175905,Centerline Machine Inc,163294.0,Sinclair Broadcast Group Inc,Industrial,Machinery-Diversified,Machinery-General Indust,US,US,US,WI,N.A.,;2;6;1;1;777 South Industrial Drive;1; ;1;Waupaca;1;WI;1;54981;1;United States;,N,Machinery-General Indust,Y,Subsidiary,Company,163294.0,Sinclair Broadcast Group Inc, ,US,SBGI US,US,US,214.0, ,,BBG001H2VRF4,BBG001FQN0R8,BBG001FQN0R8,N.A.,Centerline Machine Inc,Sinclair Broadcast Group Inc,Sinclair Broadcast Group Inc,N.A.,10011.0,20086.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,163294.0,Sinclair Broadcast Group Inc,US, ,www.centerlinemachine.com,Y,SBGI,N.A.,529900879GWQV880PQ28,1-715-258-8220,1-715-258-5229,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
9315908,Dunham Corporate/Government Bond Fund,9315900.0,Dunham Funds,N.A.,N.A.,N.A.,US,US, ,CA,DE,;2;6;1;1; ;1; ;1; ;1; ;1; ;1; ;,N,Govt/Corp Intermediate,N,Fund Entity,Funds,9997438.0,Dunham & Associates Investment Counsel Inc, ,US,0222113D US,US,US,, ,,BBG001FH1SS0,BBG001FH1SR1,BBG001G7BR39,N.A.,Dunham Corporate/Government Bond Fund,Dunham Funds,Dunham & Associates Investment,N.A.,,,549300TMDJ8PGJIEKS74,ACTIVE,OTHER,20180212,20200122,N.A.,";2;4;1;1;C/O THE CORPORATION TRUST COMPANY;1;CORPORATION TRUST CENTER 1209 ORANGE ST;1;WILMINGTON, US-DE 19801;1;US;",ISSUED, ,20210113,, , , ,N.A., ,N.A.,Dunham Funds - Dunham Corporate/Government Bond Fund,N.A., , ,;2;1;1;1;Dunham Funds-Dunham Corporate/government Bond Fund;,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, , 
47669516,Digital Layers Inc,, ,Technology,Software,Applications Software,IL, ,IL,N.A.,N.A., ,N.A.,Applications Software,N, ,Company,, , , , , , ,422.0, ,,BBG00B4YTRB3,N.A.,N.A.,N.A.,Digital Layers Inc,N.A.,N.A.,N.A.,10013.0,20109.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,;2;1;1;1;Parola;,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
19488862,United Communications Systems Inc,, ,Communications,Telecommunications,Networking Products,US,US,US,WA,WA,;2;6;1;1;936 121st Avenue SE;1; ;1;Bellevue;1;WA;1;98005;1;United States;,N.A.,Networking Products,N, ,Company,, , , , , , ,359.0,"United Communications Systems, Inc.",,BBG002N8QVQ7,N.A.,N.A.,N.A.,United Communications Systems Inc,N.A.,N.A.,N.A.,10003.0,20017.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.unitedcom.com,Y,N.A.,N.A.,N.A.,1-425-455-8504,1-425-455-2800,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
23766055,Swisscanto CH Index Bond Fund World ex EUR USD CHF Govt,9273224.0,ZKB Vision Fonds/Switzerland,N.A.,N.A.,N.A.,CH,CH, ,N.A.,N.A.,;2;6;1;1; ;1; ;1; ;1; ;1; ;1; ;,N,Index Fund-Debt,N,Fund Entity,Funds,186813.0,Canton of Zurich, ,CH,4414Z SW,CH,CH,, ,,BBG001H55D67,BBG001GFDWT0,BBG001FHXJ14,N.A.,Swisscanto CH Index Bond Fund World ex EUR USD CHF Govt,ZKB Vision Fonds/Switzerland,Canton of Zurich,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, , , ,N.A., ,ZURICH,N.A.,N.A., , ,N.A.,;2;1;1;1;ZKB-CIF World ex EUR/USD/CHF Bond;,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
22451278,Chierienergia Scrl,, ,Utilities,Electric,Electric-Distribution,IT,IT,IT,N.A.,N.A.,;2;6;1;1;Via Fortunato Postiglione 46;1; ;1;Moncalieri;1; ;1;10024;1;Italy;,N.A.,Electric-Distribution,N, ,Company,, , , , , , ,263.0, ,,BBG001G8FQG1,N.A.,N.A.,N.A.,Chierienergia Scrl,N.A.,N.A.,N.A.,10014.0,20110.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,IT, ,N.A.,Y,N.A.,N.A.,N.A.,39-11-949-48,39-11-945-57,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
55868244,WD Sinclair Will Trust 12,, , , , ,GB,GB,GB,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00J375KM5,N.A.,N.A.,N.A.,WD Sinclair Will Trust 12,N.A.,N.A.,N.A.,,,2138008WUZIPFEUQ6E78,ACTIVE,TRUST,20171026,20191027,N.A.,";2;4;1;1;TRINITY QUAY;1;AVON STREET;1;BRISTOL, GB-BST BS2 0PT;1;GB;",LAPSED, ,20191026,, ,GB, ,N.A.,Y,N.A.,W D SINCLAIR WILL TRUST 12,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
41183750,Caspian Group Holdings/The,, ,Industrial,Engineering&Construction,Building-Heavy Construct,US,US,US,N.A.,N.A.,;2;6;1;1; ;1; ;1;Washington;1;DC;1; ;1;United States;,Y,Building-Heavy Construct,N, ,Company,41183750.0,Caspian Group Holdings/The, ,US,1241969D US,US,US,201.0, ,,BBG006QYQ264,N.A.,BBG006QYQ264,N.A.,Caspian Group Holdings/The,N.A.,Caspian Group Holdings/The,N.A.,10011.0,20082.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.caspiangroup.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
37865973,Carl Lixfeld GmbH & Co KG,, ,"Consumer, Cyclical",Distribution/Wholesale,Distribution/Wholesale,DE,DE,DE,N.A.,N.A., ,N.A.,Distribution/Wholesale,N, ,Company,, , , , , , ,51.0, ,,BBG005JWZQT0,N.A.,N.A.,N.A.,Carl Lixfeld GmbH & Co KG,N.A.,N.A.,N.A.,10004.0,20022.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,DE, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
138780,Julius Baer - Liquibaer US Dollar Fund Ltd,382212.0,Julius Baer US Dollar Fund Ltd/Cayman Islands,N.A.,N.A.,N.A.,KY,KY, ,N.A.,N.A.,;2;6;1;1; ;1; ;1; ;1; ;1; ;1; ;,N,Government/Corporate,N,Fund Entity,Funds,116653.0,GAM Holding AG, ,CH,GAM SW,CH,CH,, ,,BBG001FG1KQ1,BBG001FPJ5Q5,BBG001GCKGX9,N.A.,Julius Baer - Liquibaer US Dollar Fund Ltd,Julius Baer US Dollar Fund Ltd,GAM Holding AG,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, , , ,N.A., ,GAMVX,N.A.,549300GGVID7ZGDMX291, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
56902663,Bella Boss BV,, , , , ,NL,NL,NL,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Bella Boss B.V.,,BBG00JCJNZL7,N.A.,N.A.,N.A.,Bella Boss BV,N.A.,N.A.,N.A.,,,724500ZW2GVX8X42L569,ACTIVE,Besloten vennootschap met beperkte aansprakelijkheid,20171123,20191123,N.A.,";2;3;1;1;Plaszoom 7;1;Rotterdam, 3062CL;1;NL;",ISSUED, ,20201123,, ,NL, ,N.A.,Y,N.A.,Bella Boss B.V.,N.A., , ,N.A.,N.A., ,Kamer van Koophandel,724500A93Z8V1MJK5349,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
35733044,IDT Switzerland GmbH,171484.0,IDT Corp, , , ,CH,CH,CH,N.A.,N.A., ,N, ,N,Related Entities,Company,171484.0,IDT Corp, ,US,IDT US,US,US,,IDT Switzerland GmbH,,BBG004N1NC83,BBG001FHDNF2,BBG001FHDNF2,N.A.,IDT Switzerland GmbH,IDT Corp,IDT Corp,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,171484.0,IDT Corp,CH, ,N.A.,Y,IDT,N.A.,549300JNTN7ZMJDFCL56, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
